url,slug,title,description,expire_at,is_homebased,areas_clean,levels_clean,locations_names,locations_latitudes,locations_longitudes,company_name,company_slug,url_apply,url_details,is_internship,is_national_or_local,job_quintet,is_un2.0_relevant,is_un_org
https://untalent.org/jobs/administrative-assistant-1638,administrative-assistant-1638,ADMINISTRATIVE ASSISTANT,"Org. Setting and Reporting

This position is located in Kinshasa, DRC in the Legal Affairs Office of the United Nations Organization Stabilization Mission in the Democratic Republic of Congo (MONUSCO…",2025-03-20 03:59:59+00:00,,['Admin'],"['Senior', 'Mid']",['Kinshasa'],[-4.3217055],[15.3125974],United Nations Organisation Stabilization Mission in the Democratic Republic of the Congo,monusco,https://untalent.org/jobs/administrative-assistant-1638/apply,https://untalent.org/jobs/administrative-assistant-1638/details,False,False,[],False,False
https://untalent.org/jobs/information-systems-assistant-283,information-systems-assistant-283,INFORMATION SYSTEMS ASSISTANT,"Org. Setting and Reporting

The United Nations Office at Nairobi (UNON) is the UN headquarters in Africa and the Director-General of UNON is the representative of the Secretary-General in Kenya. UNON…",2025-03-20 03:59:59+00:00,,"['IT & Telecom', 'Information Management']","['Senior', 'Mid']",['Nairobi'],[-1.2832533],[36.8172449],United Nations Office at Nairobi,unon,https://untalent.org/jobs/information-systems-assistant-283/apply,https://untalent.org/jobs/information-systems-assistant-283/details,False,False,['Digital'],True,False
https://untalent.org/jobs/senior-human-resources-assistant-89,senior-human-resources-assistant-89,Senior Human Resources Assistant,"Org. Setting and Reporting

This position is located in the Staff Entitlements Unit (SEU), Human Resources Management Service (HRMS), Division for Management (DM), United Nations Office at Vienna (UN…",2025-03-20 03:59:59+00:00,,"['Admin', 'Human Resources']",['Senior'],['Vienna'],[48.2083537],[16.3725042],United Nations Office at Vienna,,https://untalent.org/jobs/senior-human-resources-assistant-89/apply,https://untalent.org/jobs/senior-human-resources-assistant-89/details,False,False,[],False,False
https://untalent.org/jobs/documents-management-assistant-57,documents-management-assistant-57,DOCUMENTS MANAGEMENT ASSISTANT,"Org. Setting and Reporting

This position is located in the Office of the High Commissioner for Human Rights (OHCHR), Engagement and Partnerships Service (EPS), in the Meetings, Documents and Publica…",2025-04-04 03:59:59+00:00,,['Communications & PR'],['Senior'],['Geneva'],[46.2017559],[6.1466014],Office of the High Commissioner for Human Rights,ohchr,https://untalent.org/jobs/documents-management-assistant-57/apply,https://untalent.org/jobs/documents-management-assistant-57/details,False,False,[],False,False
https://untalent.org/jobs/senior-data-engineering-assistant,senior-data-engineering-assistant,Senior Data Engineering Assistant,"Org. Setting and Reporting

The Economic and Social Commission for Western Asia (ESCWA) forms part of the United Nations Secretariat and, like the other regional commissions, operates under the super…",2025-03-20 03:59:59+00:00,,"['Communications & PR', 'Information Management']",['Senior'],['Beirut'],[33.8959203],[35.47843],Economic and Social Commission for Western Asia,,https://untalent.org/jobs/senior-data-engineering-assistant/apply,https://untalent.org/jobs/senior-data-engineering-assistant/details,False,False,['Data'],True,False
https://untalent.org/jobs/senior-programme-officer-head-global-maritime-crime-programme,senior-programme-officer-head-global-maritime-crime-programme,"Senior Programme Officer (Head, Global Maritime Crime Programme)","Org. Setting and Reporting

This position is located in the Programme Office in the Democratic Socialist Republic of Sri Lanka (POLKA), Regional Office for South Asia (ROSA) – Global Maritime Crime P…",2025-03-20 03:59:59+00:00,,"['Finance & Economy', 'Programme & Policy']",['Senior'],['Colombo'],[6.9349969],[79.8538463],United Nations Office on Drugs and Crime,unodc,https://untalent.org/jobs/senior-programme-officer-head-global-maritime-crime-programme/apply,https://untalent.org/jobs/senior-programme-officer-head-global-maritime-crime-programme/details,False,False,[],False,False
https://untalent.org/jobs/heavy-vehicle-operator-22,heavy-vehicle-operator-22,HEAVY VEHICLE OPERATOR,"Org. Setting and Reporting

These positions are located within the Mission Support, Transport Unit, of the United Nations Support Mission in Libya (UNSMIL). The positions are located in Tripoli, Liby…",2025-03-20 03:59:59+00:00,,['Logistics & Procurement'],['Mid'],['Tripoli'],[32.896672],[13.1777923],United Nations Support Mission in Libya,,https://untalent.org/jobs/heavy-vehicle-operator-22/apply,https://untalent.org/jobs/heavy-vehicle-operator-22/details,False,False,[],False,False
https://untalent.org/jobs/staff-assistant-484,staff-assistant-484,STAFF ASSISTANT,"Org. Setting and Reporting

The mandate of the United Nations Economic and Social Commission for Asia and the Pacific (ESCAP) is to promote sustainable and inclusive development and regional connecti…",2025-03-20 03:59:59+00:00,,['Admin'],['Senior'],['Bangkok'],[13.7542529],[100.493087],Economic and Social Commission for Asia and the Pacific,unescao,https://untalent.org/jobs/staff-assistant-484/apply,https://untalent.org/jobs/staff-assistant-484/details,False,False,[],False,False
https://untalent.org/jobs/senior-data-science-assistant-2,senior-data-science-assistant-2,Senior Data Science Assistant,"Org. Setting and Reporting

The Economic and Social Commission for Western Asia (ESCWA) forms part of the United Nations Secretariat and, like the other regional commissions, operates under the super…",2025-03-20 03:59:59+00:00,,"['Communications & PR', 'Information Management']",['Senior'],['Beirut'],[33.8959203],[35.47843],Economic and Social Commission for Western Asia,,https://untalent.org/jobs/senior-data-science-assistant-2/apply,https://untalent.org/jobs/senior-data-science-assistant-2/details,False,False,['Data'],True,False
https://untalent.org/jobs/team-assistant-770,team-assistant-770,TEAM ASSISTANT,"Org. Setting and Reporting

The United Nations Environment Programme (UNEP) is the leading global environmental authority that sets the global environmental agenda, promotes the coherent implementati…",2025-03-20 03:59:59+00:00,,['Admin'],['Mid'],[],[],[],United Nations Environment Programme,unep,https://untalent.org/jobs/team-assistant-770/apply,https://untalent.org/jobs/team-assistant-770/details,False,False,[],False,False
https://untalent.org/jobs/liaison-officer-125,liaison-officer-125,LIAISON OFFICER,"Org. Setting and Reporting

This position is located in the Community Liaison Office of the United Nations Interim Security Force for Abyei (UNISFA), duty station Abyei. The Liaison Officer will repo…",2025-03-20 03:59:59+00:00,,[],"['Senior', 'Mid']",['Abyei'],[9.6044573],[28.4334735],United Nations Interim Security Force for Abyei,,https://untalent.org/jobs/liaison-officer-125/apply,https://untalent.org/jobs/liaison-officer-125/details,False,False,[],False,False
https://untalent.org/jobs/technology-and-logistics-intern,technology-and-logistics-intern,Technology and Logistics Intern,"Work Location

In-Person



 
Expected duration

6 months



 
Duties and Responsibilities

The position is at the United Nations Conference for Trade and Development (UNCTAD). The Internship Program…",2025-03-17 03:59:59+00:00,,"['Finance & Economy', 'Logistics & Procurement']",['Internship'],['Geneva'],[46.2017559],[6.1466014],United Nations Conference on Trade and Development,unctad,https://untalent.org/jobs/technology-and-logistics-intern/apply,https://untalent.org/jobs/technology-and-logistics-intern/details,True,False,[],False,False
https://untalent.org/jobs/associate-environmental-affairs-officer-18,associate-environmental-affairs-officer-18,ASSOCIATE ENVIRONMENTAL AFFAIRS OFFICER,"Org. Setting and Reporting

The mandate of the United Nations Economic and Social Commission for Asia and the Pacific (ESCAP) is to promote sustainable and inclusive development and regional connecti…",2025-03-20 03:59:59+00:00,,"['Finance & Economy', 'Environment']","['Mid', 'Entry']",['Incheon'],[37.456],[126.7052],Economic and Social Commission for Asia and the Pacific,unescao,https://untalent.org/jobs/associate-environmental-affairs-officer-18/apply,https://untalent.org/jobs/associate-environmental-affairs-officer-18/details,False,False,[],False,False
https://untalent.org/jobs/senior-programme-management-assistant-94,senior-programme-management-assistant-94,Senior Programme Management Assistant,"Org. Setting and Reporting

Organizational Setting and Reporting Relationships: The United Nations Environment Programme (UNEP) is the leading global environmental authority that sets the global envi…",2025-03-20 03:59:59+00:00,,"['Finance & Economy', 'Programme & Policy']",['Senior'],['Montreal'],[45.4972159],[-73.6103642],United Nations Environment Programme,unep,https://untalent.org/jobs/senior-programme-management-assistant-94/apply,https://untalent.org/jobs/senior-programme-management-assistant-94/details,False,False,[],False,False
https://untalent.org/jobs/programme-policy-officer-food-security-monitoring-system-development-for-the-provincial-government-in-karnali,programme-policy-officer-food-security-monitoring-system-development-for-the-provincial-government-in-karnali,Programme Policy Officer (Food Security Monitoring System Development for the Provincial Government in Karnali),"**DEADLINE FOR APPLICATIONS**

3 March 2025-23:59-GMT+05:45 Nepal Time (Kathmandu)*WFP celebrates and embraces diversity. It is committed to the principle of equal employment opportunity for all its …",,,['Programme & Policy'],[],[],[],[],World Food Programme,,https://untalent.org/jobs/programme-policy-officer-food-security-monitoring-system-development-for-the-provincial-government-in-karnali/apply,https://untalent.org/jobs/programme-policy-officer-food-security-monitoring-system-development-for-the-provincial-government-in-karnali/details,False,False,['Data'],True,True
https://untalent.org/jobs/strategic-hr-business-partner-nob-garowe,strategic-hr-business-partner-nob-garowe,Strategic HR Business Partner- NOB – Garowe,"**DEADLINE FOR APPLICATIONS**

4 March 2025-23:59-GMT+03:00 East Africa Time (Mogadishu)*WFP celebrates and embraces diversity. It is committed to the principle of equal employment opportunity for al…",,,['Human Resources'],[],[],[],[],World Food Programme,,https://untalent.org/jobs/strategic-hr-business-partner-nob-garowe/apply,https://untalent.org/jobs/strategic-hr-business-partner-nob-garowe/details,False,False,['Strategic Foresight'],True,True
https://untalent.org/jobs/head-of-communications-consultant,head-of-communications-consultant,Head of Communications (Consultant),"**DEADLINE FOR APPLICATIONS**

4 March 2025-23:59-GMT+01:00 West Africa Standard Time (Ndjamena)*WFP celebrates and embraces diversity. It is committed to the principle of equal employment opportunit…",,,[],[],[],[],[],World Food Programme,,https://untalent.org/jobs/head-of-communications-consultant/apply,https://untalent.org/jobs/head-of-communications-consultant/details,False,False,[],False,True
https://untalent.org/jobs/associado-de-projetos-2,associado-de-projetos-2,Associado de Projetos,"**DEADLINE FOR APPLICATIONS**

6 March 2025-23:59-GMT-03:00 Brasilia Standard Time (Sao Paulo)*WFP celebrates and embraces diversity. It is committed to the principle of equal employment opportunity …",,,[],[],['Brasilia'],[-10.3333333],[-53.2],World Food Programme,,https://untalent.org/jobs/associado-de-projetos-2/apply,https://untalent.org/jobs/associado-de-projetos-2/details,False,False,[],False,True
https://untalent.org/jobs/associado-de-projetos-1,associado-de-projetos-1,Associado de Projetos,"**DEADLINE FOR APPLICATIONS**

6 March 2025-23:59-GMT-03:00 Brasilia Standard Time (Sao Paulo)*WFP celebrates and embraces diversity. It is committed to the principle of equal employment opportunity …",,,[],[],['Brasilia'],[-10.3333333],[-53.2],World Food Programme,,https://untalent.org/jobs/associado-de-projetos-1/apply,https://untalent.org/jobs/associado-de-projetos-1/details,False,False,[],False,True
https://untalent.org/jobs/programme-policy-officer-climate-actions-mapping-and-development-of-catalogue-of-scalable-models-ssa-9,programme-policy-officer-climate-actions-mapping-and-development-of-catalogue-of-scalable-models-ssa-9,"Programme Policy Officer (climate actions mapping and development of catalogue of scalable models), SSA-9","**DEADLINE FOR APPLICATIONS**

3 March 2025-23:59-GMT+05:45 Nepal Time (Kathmandu)*WFP celebrates and embraces diversity. It is committed to the principle of equal employment opportunity for all its …",,,['Programme & Policy'],[],[],[],[],World Food Programme,,https://untalent.org/jobs/programme-policy-officer-climate-actions-mapping-and-development-of-catalogue-of-scalable-models-ssa-9/apply,https://untalent.org/jobs/programme-policy-officer-climate-actions-mapping-and-development-of-catalogue-of-scalable-models-ssa-9/details,False,False,[],False,True
https://untalent.org/jobs/associado-de-projetos,associado-de-projetos,Associado de Projetos,"**DEADLINE FOR APPLICATIONS**

6 March 2025-23:59-GMT-03:00 Brasilia Standard Time (Sao Paulo)*WFP celebrates and embraces diversity. It is committed to the principle of equal employment opportunity …",,,[],[],['Brasilia'],[-10.3333333],[-53.2],World Food Programme,,https://untalent.org/jobs/associado-de-projetos/apply,https://untalent.org/jobs/associado-de-projetos/details,False,False,[],False,True
https://untalent.org/jobs/management-services-officer-engineering,management-services-officer-engineering,Management Services Officer (Engineering),"**DEADLINE FOR APPLICATIONS**

4 March 2025-23:59-GMT+01:00 West Africa Standard Time (Brazzaville)*WFP celebrates and embraces diversity. It is committed to the principle of equal employment opportu…",,,[],[],['Brazzaville'],[-0.7264327],[15.6419155],World Food Programme,,https://untalent.org/jobs/management-services-officer-engineering/apply,https://untalent.org/jobs/management-services-officer-engineering/details,False,False,[],False,True
https://untalent.org/jobs/operations-analyst-27,operations-analyst-27,Operations Analyst,"**Operations Analyst**

 Job #: req31910 Organization: World Bank Sector: Environment Grade: GE Term Duration: 2 years 0 months Recruitment Type: Local Recruitment Location: Washington, DC,United Sta…",2025-03-11 00:00:00+00:00,,[],[],[],[],[],World Bank,world-bank,https://untalent.org/jobs/operations-analyst-27/apply,https://untalent.org/jobs/operations-analyst-27/details,False,False,[],False,False
https://untalent.org/jobs/ict-project-officer,ict-project-officer,ICT Project Officer,"ICT Project Officer 
---------------------



 

Domain(s) 

Information Technology

 

 

Reference number

EUAA/2025/CA/005

 

Deadline

20/03/2025 - 12:00 (Brussels time)

 

Location(s): 

 Vall…",2025-03-20 12:00:00+00:00,,['IT & Telecom'],[],['Valletta'],[35.8989818],[14.5136759],European Union Agency for Asylum,euaa,https://untalent.org/jobs/ict-project-officer/apply,https://untalent.org/jobs/ict-project-officer/details,False,False,['Digital'],True,False
https://untalent.org/jobs/senior-specialist-counter-terrorism-operations-coordination,senior-specialist-counter-terrorism-operations-coordination,Senior Specialist – Counter-Terrorism Operations Coordination,"Senior Specialist – Counter-Terrorism Operations Coordination 
---------------------------------------------------------------



 

Domain(s) 

European Public Administration

 

 

Reference number…",2025-03-17 23:59:00+00:00,,[],[],['The Hague'],[52.0749456],[4.2696802],Europol - European Union Agency for Law Enforcement Cooperation,europol,https://untalent.org/jobs/senior-specialist-counter-terrorism-operations-coordination/apply,https://untalent.org/jobs/senior-specialist-counter-terrorism-operations-coordination/details,False,False,[],False,False
https://untalent.org/jobs/senior-specialist-head-of-team-deployment-management-support,senior-specialist-head-of-team-deployment-management-support,Senior Specialist – Head of Team – Deployment Management & Support,"Senior Specialist – Head of Team – Deployment Management &amp; Support 
------------------------------------------------------------------------



 

Domain(s) 

European Public Administration

 

 …",2025-03-14 23:59:00+00:00,,[],[],['The Hague'],[52.0749456],[4.2696802],Europol - European Union Agency for Law Enforcement Cooperation,europol,https://untalent.org/jobs/senior-specialist-head-of-team-deployment-management-support/apply,https://untalent.org/jobs/senior-specialist-head-of-team-deployment-management-support/details,False,False,[],False,False
https://untalent.org/jobs/data-protection-officer-dpu,data-protection-officer-dpu,Data Protection Officer (DPU),"**Organizational Setting**

FAO’s commitment to environmental sustainability is integral to our strategic objectives and operations.

The position is located in the Data Protection Unit (DPU) in the …",2025-03-11 22:59:00+00:00,,[],[],['Rome'],[41.8933203],[12.4829321],Food and Agriculture Organization of the United Nations,,https://untalent.org/jobs/data-protection-officer-dpu/apply,https://untalent.org/jobs/data-protection-officer-dpu/details,False,False,['Data'],True,True
https://untalent.org/jobs/national-communication-expert,national-communication-expert,National Communication Expert,"**Organizational Setting**

The Programme Management Unit (PMU) of the FAO-Saudi Technical Cooperation Programme (2019-2025) facilitates, coordinates and manages all technical and advisory services t…",2025-03-11 22:59:00+00:00,,[],[],['Riyadh'],[24.6319692],[46.7150648],Food and Agriculture Organization of the United Nations,,https://untalent.org/jobs/national-communication-expert/apply,https://untalent.org/jobs/national-communication-expert/details,False,True,[],False,True
https://untalent.org/jobs/hr-specialist-18,hr-specialist-18,HR Specialist,"**Organizational Setting**

The Human Resources Division (CSH) provides HR strategies, policies, tools, guidance and oversight to FAO clients worldwide to ensure that the Organization attracts, devel…",2025-03-11 22:59:00+00:00,True,['Human Resources'],[],[],[],[],Food and Agriculture Organization of the United Nations,,https://untalent.org/jobs/hr-specialist-18/apply,https://untalent.org/jobs/hr-specialist-18/details,False,False,[],False,True
https://untalent.org/jobs/security-assistant-11,security-assistant-11,Security Assistant,"**Organizational Setting**

The Food and Agriculture Organization of the United Nations (FAO) has reinforced its presence in Ukraine by signing an agreement with the Government to set up a Project Of…",2025-03-11 22:59:00+00:00,,[],[],['Lviv'],[49.841952],[24.0315921],Food and Agriculture Organization of the United Nations,,https://untalent.org/jobs/security-assistant-11/apply,https://untalent.org/jobs/security-assistant-11/details,False,False,[],False,True
https://untalent.org/jobs/fishery-officer-compliance-monitoring-and-assessment,fishery-officer-compliance-monitoring-and-assessment,Fishery Officer (Compliance Monitoring and Assessment),"**Organizational Setting**

FAO’s commitment to environmental sustainability is integral to our strategic objectives and operations.

The Fisheries and Aquaculture Division (NFI) works with Members a…",2025-03-11 22:59:00+00:00,,[],[],['Rome'],[41.8933203],[12.4829321],Food and Agriculture Organization of the United Nations,,https://untalent.org/jobs/fishery-officer-compliance-monitoring-and-assessment/apply,https://untalent.org/jobs/fishery-officer-compliance-monitoring-and-assessment/details,False,False,['Data'],True,True
https://untalent.org/jobs/idea-identification-delivery-and-empowerment-application-software-developer-1,idea-identification-delivery-and-empowerment-application-software-developer-1,"IDEA (Identification, Delivery and Empowerment Application) Software Developer","**Organizational Setting**

The Office of Emergencies and Resilience is responsible for ensuring FAO's efforts to support countries and partners in preparing for and effectively responding to food an…",2025-03-11 22:59:00+00:00,True,[],[],[],[],[],Food and Agriculture Organization of the United Nations,,https://untalent.org/jobs/idea-identification-delivery-and-empowerment-application-software-developer-1/apply,https://untalent.org/jobs/idea-identification-delivery-and-empowerment-application-software-developer-1/details,False,False,['Digital'],True,True
https://untalent.org/jobs/idea-identification-delivery-and-empowerment-application-software-developer,idea-identification-delivery-and-empowerment-application-software-developer,"IDEA (Identification, Delivery and Empowerment Application) Software Developer","**Organizational Setting**

The Office of Emergencies and Resilience is responsible for ensuring FAO's efforts to support countries and partners in preparing for and effectively responding to food an…",2025-03-11 22:59:00+00:00,True,[],[],[],[],[],Food and Agriculture Organization of the United Nations,,https://untalent.org/jobs/idea-identification-delivery-and-empowerment-application-software-developer/apply,https://untalent.org/jobs/idea-identification-delivery-and-empowerment-application-software-developer/details,False,False,['Digital'],True,True
https://untalent.org/jobs/administration-manager-palestine-jerusalem,administration-manager-palestine-jerusalem,Administration Manager Palestine Jerusalem,"The Norwegian Refugee Council (NRC) is a global humanitarian organisation helping people forced to flee. 

 


 Join us in assisting millions of people in areas where others cannot, tackling some of …",2025-03-10 20:59:00+00:00,,['Admin'],[],['Jerusalem'],[31.778345],[35.2250786],Norwegian Refugee Council,,https://untalent.org/jobs/administration-manager-palestine-jerusalem/apply,https://untalent.org/jobs/administration-manager-palestine-jerusalem/details,False,False,[],False,False
https://untalent.org/jobs/communications-officer-248,communications-officer-248,Communications Officer,"With over 70 years of experience, our focus is on helping the most vulnerable children overcome poverty and experience fullness of life. We help children of all backgrounds, even in the most dangerou…",,,[],[],['Malakal'],[9.5410608],[31.6504255],World Vision International,world-vision,https://untalent.org/jobs/communications-officer-248/apply,https://untalent.org/jobs/communications-officer-248/details,False,False,[],False,False
https://untalent.org/jobs/senior-manager-communications-public-engagement,senior-manager-communications-public-engagement,Senior Manager - Communications & Public Engagement,"With over 70 years of experience, our focus is on helping the most vulnerable children overcome poverty and experience fullness of life. We help children of all backgrounds, even in the most dangerou…",,,[],[],[],[],[],World Vision International,world-vision,https://untalent.org/jobs/senior-manager-communications-public-engagement/apply,https://untalent.org/jobs/senior-manager-communications-public-engagement/details,False,False,[],False,False
https://untalent.org/jobs/projektassistenz-schutz-und-rechtsberatung,projektassistenz-schutz-und-rechtsberatung,Projektassistenz Schutz und Rechtsberatung,"**Work Arrangement:**

**Job Description**

IRC (International Rescue Committee) Deutschland sucht eine\*n

**Projektassistenz Schutz und Rechtsberatung**

*in Berlin oder im Home-Office | ab 15.04.2…",,,['Security'],[],['Berlin'],[52.5170365],[13.3888599],The International Rescue Committee,,https://untalent.org/jobs/projektassistenz-schutz-und-rechtsberatung/apply,https://untalent.org/jobs/projektassistenz-schutz-und-rechtsberatung/details,False,False,[],False,False
https://untalent.org/jobs/field-coordinator-61,field-coordinator-61,Field Coordinator,"**Work Arrangement:**

**Job Description**

**Job Overview/Summary:**

The Field Coordinator (FC) is responsible for the day-to-day management of Odesa Field Office and sub offices, overseeing progra…",,,[],[],['Odessa'],[46.4873195],[30.7392776],The International Rescue Committee,,https://untalent.org/jobs/field-coordinator-61/apply,https://untalent.org/jobs/field-coordinator-61/details,False,False,[],False,False
https://untalent.org/jobs/senior-advisor-enhancing-vaccine-access-in-africa,senior-advisor-enhancing-vaccine-access-in-africa,Senior Advisor - Enhancing Vaccine Access in Africa,"**We don’t just talk, we do. Lead the change with us.**
=======================================================

At the Tony Blair Institute for Global Change, we work with political leaders around t…",,,[],[],['Ethiopia'],[10.2116702],[38.6521203],Tony Blair Institute for Global Change,institute-global,https://untalent.org/jobs/senior-advisor-enhancing-vaccine-access-in-africa/apply,https://untalent.org/jobs/senior-advisor-enhancing-vaccine-access-in-africa/details,False,False,[],False,False
https://untalent.org/jobs/investment-officer-60,investment-officer-60,Investment Officer,"**Join Our Mission to Foster Prosperity in Asia**

Are you ready to make a lasting impact on the future of Asia and be a catalyst for positive change? We are thrilled to offer a unique opportunity to…",2025-03-18 12:00:00+00:00,,['Finance & Economy'],[],[],[],[],ADB Private Sector Operations Department,adb-private-ops,https://untalent.org/jobs/investment-officer-60/apply,https://untalent.org/jobs/investment-officer-60/details,False,False,[],False,False
https://untalent.org/jobs/consultant-as-urban-forestry-research-specialist,consultant-as-urban-forestry-research-specialist,Consultant as Urban Forestry Research Specialist,"Program Overview

Cities4Forests

Trees and forests are immensely valuable to cities and their residents. They provide multiple health benefits, sustain water resources, help to combat climate change…",,,"['Information Management', 'IT & Telecom']",[],['Jakarta'],[-6.1753942],[106.827183],World Resources Institute,wri,https://untalent.org/jobs/consultant-as-urban-forestry-research-specialist/apply,https://untalent.org/jobs/consultant-as-urban-forestry-research-specialist/details,False,False,[],False,False
https://untalent.org/jobs/molecular-biologist,molecular-biologist,Molecular Biologist,[ Apply Now .wysiwyg a::after {margin-left: 10px;top: -1px;} ](https://cgiar.zohorecruit.com/jobs/CIP-Jobs/268451000026498009/molecular-biologist?source=CareerSite?action=apply),,,[],[],[],[],[],International Potato Center,,https://untalent.org/jobs/molecular-biologist/apply,https://untalent.org/jobs/molecular-biologist/details,False,False,[],False,False
https://untalent.org/jobs/administrative-and-finance-assistant-18,administrative-and-finance-assistant-18,Administrative and Finance Assistant,"**Grade:** G5

**Vacancy no.:** DC/DILI/GS/2025/04 
 **Publication date: 18 February 2025 
 Application deadline (midnight local time): 10 March 2025**

**Job ID:** 12725 
 **Department:** RO-Asia an…",,,['Finance & Economy'],[],['Dili'],[28.6517178],[77.2219388],International Labour Organization,ilo,https://untalent.org/jobs/administrative-and-finance-assistant-18/apply,https://untalent.org/jobs/administrative-and-finance-assistant-18/details,False,False,[],False,True
https://untalent.org/jobs/consultancy-needed-technical-approach-development,consultancy-needed-technical-approach-development,Consultancy Needed - Technical Approach Development,"**Background**



Save the Children Indonesia is currently working on the Country Strategy Refresh to develop Country Strategic Plan (CSP) 2025-2027 to provide direction for the next 3 years. To enha…",2025-03-12 23:59:00+00:00,,['Donor relations & Fundraising'],[],[],[],[],Save the Children,,https://untalent.org/jobs/consultancy-needed-technical-approach-development/apply,https://untalent.org/jobs/consultancy-needed-technical-approach-development/details,False,False,[],False,False
https://untalent.org/jobs/senior-information-technology-assistant-service-desk,senior-information-technology-assistant-service-desk,Senior Information Technology Assistant (Service Desk),"Org. Setting and Reporting

The United Nations Secretary-General is responsible for the investment of the assets of the United Nations Joint Staff Pension Fund (UNJSPF). The Secretary-General has del…",2025-03-19 03:59:59+00:00,,"['IT & Telecom', 'Information Management']",['Senior'],['New York'],[40.7127281],[-74.0060152],United Nations Joint Staff Pension Fund – Office of Investment Management,oim-unjspf,https://untalent.org/jobs/senior-information-technology-assistant-service-desk/apply,https://untalent.org/jobs/senior-information-technology-assistant-service-desk/details,False,False,['Digital'],True,False
https://untalent.org/jobs/senior-economic-affairs-officer-51,senior-economic-affairs-officer-51,Senior Economic Affairs Officer,"Org. Setting and Reporting

This position is located in the Framework Convention on International Tax Cooperation Secretariat of the Financing for Sustainable Development Office (FSDO) in the Departm…",2025-03-11 03:59:59+00:00,,['Finance & Economy'],['Senior'],['New York'],[40.7127281],[-74.0060152],Department of Economic and Social Affairs,un-desa,https://untalent.org/jobs/senior-economic-affairs-officer-51/apply,https://untalent.org/jobs/senior-economic-affairs-officer-51/details,False,False,[],False,False
https://untalent.org/jobs/political-affairs-officer-849,political-affairs-officer-849,POLITICAL AFFAIRS OFFICER,"Org. Setting and Reporting

These posts are primarily found in the Department of Political and Peacebuilding Affairs (DPPA), Department of Peace Operations (DPO), both at Headquarters and in the fiel…",2025-03-20 03:59:59+00:00,,[],['Senior'],[],[],[],Department of Operational Support,un-dos,https://untalent.org/jobs/political-affairs-officer-849/apply,https://untalent.org/jobs/political-affairs-officer-849/details,False,False,[],False,False
https://untalent.org/jobs/administrative-assistant-1636,administrative-assistant-1636,ADMINISTRATIVE ASSISTANT,"Org. Setting and Reporting

The position is located in the Delhi Liaison Office of the United Nations Military Observer Group in India and Pakistan (UNMOGIP). The Administrative Assistant performs th…",2025-03-20 03:59:59+00:00,,['Admin'],"['Senior', 'Mid']",['New Delhi / Delhi'],[42.9824574],[-81.2503381],United Nations Observer Group in India and Pakistan,unmogip,https://untalent.org/jobs/administrative-assistant-1636/apply,https://untalent.org/jobs/administrative-assistant-1636/details,False,False,[],False,False
https://untalent.org/jobs/especialista-de-formalizacion-protierra-catatumbo-tibu-norte-de-santander,especialista-de-formalizacion-protierra-catatumbo-tibu-norte-de-santander,"Especialista de formalización - Protierra Catatumbo - Tibú, Norte de Santander",nan,,,['Programme & Policy'],[],[],[],[],Mercy Corps Colombia,,https://untalent.org/jobs/especialista-de-formalizacion-protierra-catatumbo-tibu-norte-de-santander/apply,https://untalent.org/jobs/especialista-de-formalizacion-protierra-catatumbo-tibu-norte-de-santander/details,False,False,[],False,False
https://untalent.org/jobs/facilitador-de-proyecto-especial-cd-guzman-jalisco-1,facilitador-de-proyecto-especial-cd-guzman-jalisco-1,"Facilitador de Proyecto Especial - Cd. Guzmán, Jalisco.","With over 70 years of experience, our focus is on helping the most vulnerable children overcome poverty and experience fullness of life. We help children of all backgrounds, even in the most dangerou…",,,[],[],['Mexico City'],[19.4326296],[-99.1331785],World Vision International,world-vision,https://untalent.org/jobs/facilitador-de-proyecto-especial-cd-guzman-jalisco-1/apply,https://untalent.org/jobs/facilitador-de-proyecto-especial-cd-guzman-jalisco-1/details,False,False,[],False,False
https://untalent.org/jobs/facilitador-de-proyecto-especial,facilitador-de-proyecto-especial,Facilitador de Proyecto Especial,"With over 70 years of experience, our focus is on helping the most vulnerable children overcome poverty and experience fullness of life. We help children of all backgrounds, even in the most dangerou…",,,[],[],[],[],[],World Vision International,world-vision,https://untalent.org/jobs/facilitador-de-proyecto-especial/apply,https://untalent.org/jobs/facilitador-de-proyecto-especial/details,False,False,[],False,False
https://untalent.org/jobs/director-organisational-resilience,director-organisational-resilience,"Director, Organisational Resilience","With over 70 years of experience, our focus is on helping the most vulnerable children overcome poverty and experience fullness of life. We help children of all backgrounds, even in the most dangerou…",,True,[],[],['United Kingdom'],[54.7023545],[-3.2765753],World Vision International,world-vision,https://untalent.org/jobs/director-organisational-resilience/apply,https://untalent.org/jobs/director-organisational-resilience/details,False,False,[],False,False
https://untalent.org/jobs/estagio-em-socioeconomia-e-financas-do-clima,estagio-em-socioeconomia-e-financas-do-clima,Estágio em Socioeconomia e Finanças do Clima,"Cargo: Estágio em Socioeconomia e Finanças do Clima

Programa/Departamento: Clima, Economia e Finanças (CEF)

Localização: São Paulo/SP ou Porto Alegre/RS

O WRI Brasil busca um estagiário para integ…",,,[],[],[],[],[],World Resources Institute,wri,https://untalent.org/jobs/estagio-em-socioeconomia-e-financas-do-clima/apply,https://untalent.org/jobs/estagio-em-socioeconomia-e-financas-do-clima/details,False,False,[],False,False
